,Symbol,RalatedParty,EndDate,ISExit,Relationship,RegisterAddress,DirectHoldingRatio,IndirectHoldingRatio,Sub_Symbol,Name,is_foreign,is_subsidiary_listed,ind
3193,000061,上海泽善电子商务有限公司,2022-12-31,0,上市公司的子公司,上海,40,30,,农产品,0,0,电子商务
3194,000061,深圳市海吉星投资管理股份有限公司,2022-12-31,0,上市公司的子公司,深圳,97.65,2.35,,农产品,0,0,投资管理
3196,000061,武汉东海吉星农产品物流管理有限公司,2022-12-31,0,上市公司的子公司,黄冈,35,19,,农产品,0,0,批发市场
3197,000061,深港蔬菜贸易有限公司,2022-12-31,0,上市公司的子公司,香港,,100,,农产品,0,0,农产品贸易
3198,000061,深圳海吉星马克市场管理有限公司,2022-12-31,0,上市公司的子公司,深圳,46.6,20,,农产品,0,0,市场管理咨询
3199,000061,广西海吉星商业管理有限公司,2022-12-31,0,上市公司的子公司,南宁,51,,,农产品,0,0,批发市场
3203,000061,上海农产品中心批发市场经营管理有限公司,2022-12-31,0,上市公司的子公司,上海,62.8,,,农产品,0,0,批发市场
3204,000061,南昌深圳农产品中心批发市场有限公司,2022-12-31,0,上市公司的子公司,南昌,51,,,农产品,0,0,批发市场
3205,000061,深圳前海农产品交易所股份有限公司,2022-12-31,0,上市公司的子公司,深圳,70,30,,农产品,0,0,大宗商品电子交易
3206,000061,深圳市田地蔬菜基地发展有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,农产品,0,0,农产品基地开发
3207,000061,深圳市果菜贸易有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,农产品,0,0,农产品贸易
3208,000061,安庆海吉星物业管理有限公司,2022-12-31,0,上市公司的子公司,安庆,,100,,农产品,0,0,物业管理
3210,000061,安庆海吉星农产品物流园有限公司,2022-12-31,0,上市公司的子公司,安庆,80,,,农产品,0,0,批发市场
3211,000061,岳阳海吉星国际农产品市场开发有限公司,2022-12-31,0,上市公司的子公司,岳阳,,85,,农产品,0,0,批发市场
3212,000061,柳州市海吉星物业服务有限公司,2022-12-31,0,上市公司的子公司,柳州,,100,,农产品,0,0,物业管理
3213,000061,岳阳海吉星国际农产品物流发展有限公司,2022-12-31,0,上市公司的子公司,岳阳,51,,,农产品,0,0,批发市场
3214,000061,天津海吉星进出口贸易有限公司,2022-12-31,0,上市公司的子公司,天津,,100,,农产品,0,0,农产品贸易
3215,000061,天津海吉星农产品加工有限公司,2022-12-31,0,上市公司的子公司,天津,,100,,农产品,0,0,农产品加工
3216,000061,天津海吉星农产品科技发展有限公司,2022-12-31,0,上市公司的子公司,天津,,100,,农产品,0,0,农产品技术服务
3217,000061,深圳市农产品电子商务有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,农产品,0,0,电子商务
3218,000061,深圳市海吉星置地有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,农产品,0,0,物业租赁
3219,000061,深圳市农产品小额贷款有限公司,2022-12-31,0,上市公司的子公司,深圳,40,35,,农产品,0,0,小额贷款业务
3220,000061,深圳市田地绿园农业开发有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,农产品,0,0,农产品基地开发
3221,000061,深圳市大来拍卖有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,农产品,0,0,服务业
3222,000061,西安摩尔农产品有限责任公司,2022-12-31,0,上市公司的子公司,西安,51,,,农产品,0,0,批发市场
3223,000061,长沙马王堆农产品股份有限公司,2022-12-31,0,上市公司的子公司,长沙,50.98,,,农产品,0,0,批发市场
3224,000061,深圳市深港通果菜运输有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,农产品,0,0,运输业
3225,000061,成都农产品中心批发市场有限责任公司,2022-12-31,0,上市公司的子公司,成都,51,,,农产品,0,0,批发市场
3228,000061,北京大红门京深海鲜批发市场有限公司,2022-12-31,0,上市公司的联营企业,北京,,42,,农产品,0,0,批发市场
3229,000061,深圳市中农网有限公司,2022-12-31,0,上市公司的联营企业,深圳,25.97,1.97,,农产品,0,0,大宗商品电子交易
3230,000061,深圳市深粮控股股份有限公司,2022-12-31,0,上市公司的联营企业,深圳,8.23,,000019,农产品,0,1,粮油及粮油制品购销、饲料经营加工、现代粮食供应链服务、电子商务及信息化建设开发、国内外贸易、物业开发经营租赁服务、运输等
3231,000061,合肥周谷堆农产品批发市场股份有限公司,2022-12-31,0,上市公司的联营企业,合肥,44.68,,,农产品,0,0,批发市场
3232,000061,蚌埠海吉星农产品物流有限公司,2022-12-31,0,上市公司的联营企业,蚌埠,45,,,农产品,0,0,批发市场
3234,000061,肇庆市深农现代农业产业发展有限公司,2022-12-31,0,上市公司的子公司,肇庆,,65,,农产品,0,0,种植业
3235,000061,儋州市深农现代农业发展有限公司,2022-12-31,0,上市公司的子公司,海南儋州,,80,,农产品,0,0,种植业
3236,000061,达州市深农现代农业发展有限公司,2022-12-31,0,上市公司的子公司,四川达州,,51,,农产品,0,0,种植业
3237,000061,长沙海吉星农产品有限公司,2022-12-31,0,上市公司的子公司,长沙,,100,,农产品,0,0,批发市场
3238,000061,江西省海吉星农产品电子商务有限公司,2022-12-31,0,上市公司的子公司,南昌,,100,,农产品,0,0,电子商务
3239,000061,深圳市南山农产品批发配送有限公司,2022-12-31,0,上市公司的子公司,深圳,58,,,农产品,0,0,批发市场
3240,000061,深圳银莱冷冻食品有限公司,2022-12-31,0,上市公司的子公司,深圳,,58,,农产品,0,0,冷冻贮藏
3241,000061,深圳市南方农产品物流有限公司,2022-12-31,0,上市公司的子公司,深圳,51,,,农产品,0,0,批发市场
3242,000061,天津海吉星农产品物流有限公司,2022-12-31,0,上市公司的子公司,天津,86.16,,,农产品,0,0,批发市场
3243,000061,深圳市深农振兴乡村产业发展有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,农产品,0,0,批发零售
3244,000061,深圳市深农厨房有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,农产品,0,0,农(副)产品批发、销售、加工及配送
3245,000061,云南天露高原果蔬有限公司,2022-12-31,0,上市公司的子公司,泸西,,83.12,,农产品,0,0,批发市场
3246,000061,深圳市深农置地有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,农产品,0,0,物业管理
3248,000062,深圳华强广场控股有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,深圳华强,0,0,物业经营
3249,000062,深圳华强电子世界管理有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,深圳华强,0,0,电子专业市场运营、管理
3250,000062,深圳华强电子世界发展有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,深圳华强,0,0,综合
3251,000062,深圳华强北国际创客中心有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,深圳华强,0,0,创新创业服务
3252,000062,深圳华强半导体集团有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,深圳华强,0,0,电子元器件授权分销
3253,000062,深圳华强沃光科技有限公司,2022-12-31,0,上市公司的子公司,深圳,51,42.75,,深圳华强,0,0,电子商务
3254,000062,芜湖市华强旅游城投资开发有限公司,2022-12-31,0,上市公司的联营企业,芜湖市,35,,,深圳华强,0,0,房地产
3255,000062,深圳华强检测技术有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,深圳华强,0,0,检验检测服务
3257,000062,深圳华强电子网集团股份有限公司,2022-12-31,0,上市公司的子公司,深圳,29.78,57.46,,深圳华强,0,0,电子元器件产业互联网
3268,000062,深圳华强云产业园投资开发有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,深圳华强,0,0,综合
3272,000063,铁建联和(北京)科技有限公司,2022-12-31,0,上市公司的联营企业,中国,30,,,中兴通讯,0,0,科技推广和应用服务业
3275,000063,深圳市中兴和泰酒店投资管理有限公司,2022-12-31,0,上市公司的联营企业,中国,18,,,中兴通讯,0,0,酒店管理服务
3276,000063,中兴(温州)轨道通讯技术有限公司,2022-12-31,0,上市公司的联营企业,中国,45.9,,,中兴通讯,0,0,软件和信息技术服务业
3281,000063,兴云时代科技有限公司,2022-12-31,0,上市公司的联营企业,中国,23.26,,,中兴通讯,0,0,互联网和相关服务业
3283,000063,西安中兴通讯终端科技有限公司,2022-12-31,0,上市公司的子公司,西安,100,,,中兴通讯,0,0,制造业
3284,000063,深圳中兴创业投资基金管理有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,中兴通讯,0,0,投资基金业
3285,000063,陕西高端装备与智能制造产业研究院有限公司,2022-12-31,0,上市公司的联营企业,中国,12.5,,,中兴通讯,0,0,高端装备与智能制造产业研究、咨询服务与技术开发
3286,000063,广东中城信息技术有限公司,2022-12-31,0,上市公司的联营企业,中国,39,,,中兴通讯,0,0,软件和信息技术服务业
3287,000063,珠海市红土湛卢股权投资合伙企业(有限合伙),2022-12-31,0,上市公司的合营企业,中国,40,,,中兴通讯,0,0,股权投资、投资管理及资产管理
3288,000063,浩鲸云计算科技股份有限公司,2022-12-31,0,上市公司的联营企业,中国,28.99,,,中兴通讯,0,0,科学研究和技术服务业
3290,000063,深圳市中兴软件有限责任公司,2022-12-31,0,上市公司的子公司,深圳,100,,,中兴通讯,0,0,软件开发
3291,000063,德特赛维技术有限公司,2022-12-31,0,上市公司的合营企业,中国,49,,,中兴通讯,0,0,软件开发、信息技术咨询和信息系统集成
3292,000063,山东兴济置业有限公司,2022-12-31,0,上市公司的联营企业,中国,10,,,中兴通讯,0,0,房地产业
3293,000063,江西国投信息科技有限公司,2022-12-31,0,上市公司的联营企业,中国,15,,,中兴通讯,0,0,智慧城市运营
3294,000063,衡阳网信置业有限公司,2022-12-31,0,上市公司的联营企业,中国,30,,,中兴通讯,0,0,房地产业
3295,000063,New Idea Investment Pte.Ltd,2022-12-31,0,上市公司的联营企业,新加坡,20,,,中兴通讯,1,0,投资公司
3296,000063,中兴通讯(香港)有限公司,2022-12-31,0,上市公司的子公司,香港,100,,,中兴通讯,0,0,信息技术业
3297,000063,安徽奇英智能科技有限公司,2022-12-31,0,上市公司的联营企业,中国,35,,,中兴通讯,0,0,智能科技、汽车、信息技术
3298,000063,青岛市红土湛卢二期私募股权投资基金合伙企业(有限合伙),2022-12-31,0,上市公司的联营企业,中国,33.3,,,中兴通讯,0,0,股权投资、投资管理及资产管理
3299,000063,兴辰智能科技产业有限公司,2022-12-31,0,上市公司的联营企业,中国,19,,,中兴通讯,0,0,计算机及相关设备制造业
3300,000063,中兴通讯(南京)有限责任公司,2022-12-31,0,上市公司的子公司,,,,,中兴通讯,0,0,制造业
3301,000063,西安中兴新软件有限责任公司,2022-12-31,0,上市公司的子公司,西安,100,,,中兴通讯,0,0,服务业
3302,000063,中山优顺置业有限公司,2022-12-31,0,上市公司的联营企业,中国,20,,,中兴通讯,0,0,房地产业
3303,000063,中兴飞流信息科技有限公司,2022-12-31,0,上市公司的联营企业,中国,31.69,,,中兴通讯,0,0,计算机软硬件开发、大数据技术开发
3305,000063,上海博色信息科技有限公司,2022-12-31,0,上市公司的联营企业,中国,29,,,中兴通讯,0,0,专业技术服务业
3306,000063,西安克瑞斯半导体技术有限公司,2022-12-31,0,上市公司的子公司,西安,,100,,中兴通讯,0,0,制造业
3308,000063,石家庄市智慧产业有限公司,2022-12-31,0,上市公司的联营企业,中国,12,,,中兴通讯,0,0,智慧城市建设、运营
3309,000063,INTLIVE TECHNOLOGIES(PRIVATE)LIMITED,2022-12-31,0,上市公司的联营企业,津巴布韦,49,,,中兴通讯,1,0,彩铃等电信增值业务
3310,000063,南京宁网科技有限公司,2022-12-31,0,上市公司的联营企业,中国,21.26,,,中兴通讯,0,0,计算机、通信和其他电子设备制造业
3311,000063,黄冈教育谷投资控股有限公司,2022-12-31,0,上市公司的联营企业,中国,25,,,中兴通讯,0,0,教育行业
3312,000063,贵州中安云网科技有限公司,2022-12-31,0,上市公司的联营企业,中国,9.31,,,中兴通讯,0,0,科技创新型物联网运营服务
3313,000063,陕西众投湛卢一期股权投资合伙企业(有限合伙),2022-12-31,0,上市公司的合营企业,中国,39,,,中兴通讯,0,0,创业投资、股权投资、投资管理及投资咨询
3314,000063,深圳市中兴微电子技术有限公司,2022-12-31,0,上市公司的子公司,深圳,87.22,12.78,,中兴通讯,0,0,制造业
3316,000063,深圳市中兴康讯电子有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,中兴通讯,0,0,制造业
3318,000063,深圳市中兴通讯技术服务有限责任公司,2022-12-31,0,上市公司的子公司,深圳,90,10,,中兴通讯,0,0,通信服务业
3320,000063,深圳市中兴创业投资基金管理有限公司,,,,,,,,,,,投资基金业
3321,000063,陕西众投湛卢二期股权投资合伙企业(有限合伙),,,,,,,,,,,创业投资、股权投资、投资管理及投资咨询
3322,000063,普兴移动通讯设备有限公司,2022-12-31,0,上市公司的合营企业,中国,33.85,,,中兴通讯,0,0,通讯设备研发、生产及销售
3324,000065,上海北方万邦物流有限公司,2022-12-31,0,上市公司的子公司,上海,,37.8,,北方国际,0,0,货代
3325,000065,广州北方机电发展有限公司,2022-12-31,0,上市公司的子公司,广州,51,,,北方国际,0,0,出口贸易
3326,000065,广州北方新能源技术有限公司,2022-12-31,0,上市公司的子公司,广州,51,,,北方国际,0,0,出口贸易
3327,000065,深圳华特容器股份有限公司,2022-12-31,0,上市公司的子公司,深圳,99.12,,,北方国际,0,0,金属制品
3328,000065,ENERGIJA PROJEKT d.d.,2022-12-31,0,上市公司的子公司,克罗地亚塞尼,76,,,北方国际,1,0,风力发电
3329,000065,内蒙古元北国际贸易有限责任公司,2022-12-31,0,上市公司的子公司,包头,80,,,北方国际,0,0,煤炭贸易
3330,000065,广东铨欣北方销售服务有限公司,2022-12-31,0,上市公司的联营企业,广东,,49,,北方国际,0,0,销售
3332,000065,北京北方新兴投资控股发展有限公司,2022-12-31,0,上市公司的联营企业,北京,,33.44,,北方国际,0,0,销售维修
3333,000065,北方万邦物流有限公司,2022-12-31,0,上市公司的子公司,北京,51,,,北方国际,0,0,国际货物运输代理
3338,000065,内蒙古满都拉港务商贸有限公司,2022-12-31,0,上市公司的子公司,包头,60,,,北方国际,0,0,仓储物流
3339,000065,EVER STARINDUSTRIES(PTY)LTD,2022-12-31,0,上市公司的子公司,南非,,30.35,,北方国际,1,0,生产销售
3340,000065,北方国际萨塔电力有限公司,2022-12-31,0,上市公司的子公司,巴基斯坦卡拉奇,90,,,北方国际,0,0,电力项目投资、建设、运营、管理
3341,000065,北奔重汽集团进出口有限公司,2022-12-31,0,上市公司的子公司,包头,,100,,北方国际,0,0,重型装备出口
3343,000065,广东铨欣北方销售服务公司,,,,,,,,,,,销售
3344,000065,RPCL-NORINCO Inti Power Limited(RNPL),,,,,,,,,,,火力发电
3345,000065,辉邦集团有限公司,2022-12-31,0,上市公司的子公司,中国香港,100,,,北方国际,0,0,投资及工程承包
3346,000065,誉星发展有限公司,2022-12-31,0,上市公司的子公司,中国香港,,100,,北方国际,0,0,投资
3347,000065,南湃电力有限公司,2022-12-31,0,上市公司的子公司,老挝万象,,85,,北方国际,0,0,南湃电站项目开发
3348,000065,北方非洲国际物流有限公司,2022-12-31,0,上市公司的子公司,南非,,100,,北方国际,0,0,物流运输
3349,000065,新加坡星帜国际有限公司,2022-12-31,0,上市公司的子公司,新加坡,,100,,北方国际,0,0,投资
3350,000065,北山有限公司,2022-12-31,0,上市公司的子公司,蒙古,,100,,北方国际,0,0,采矿服务
3351,000065,TTC&T LLC,2022-12-31,0,上市公司的子公司,蒙古,,80,,北方国际,1,0,煤炭贸易
3352,000065,北方国际(缅甸)有限公司,2022-12-31,0,上市公司的子公司,缅甸曼德勒,100,,,北方国际,0,0,工程承包
3353,000065,北方工程刚果(金)股份有限公司,2022-12-31,0,上市公司的子公司,里卡希市,100,,,北方国际,0,0,工程承包
3354,000065,刚果(金)孔雀石工程有限公司,2022-12-31,0,上市公司的子公司,里卡希市,,100,,北方国际,0,0,工程承包
3355,000065,北方国际新能源公司,2022-12-31,0,上市公司的子公司,伊朗德黑兰,100,,,北方国际,0,0,清洁能源等项目的投资、开发、建设和运营
3356,000065,中国北方车辆有限公司,2022-12-31,0,上市公司的子公司,北京,100,,,北方国际,0,0,重型装备出口
3357,000065,SUPERPOWER HOLDING LTD,2022-12-31,0,上市公司的子公司,毛里求斯,,38.78,,北方国际,1,0,投资管理
3358,000065,北方国际(尼日利亚)工程有限公司,2022-12-31,0,上市公司的子公司,尼日利亚,,100,,北方国际,0,0,工程承包
3366,000066,武汉中原电子集团有限公司,2022-12-31,0,上市公司的子公司,,,,,中国长城,0,0,主要从事系统装备领域的研发、制造与服务。
3367,000066,长城信息股份有限公司,2022-12-31,0,上市公司的子公司,,,,,中国长城,0,0,主要业务为金融设备生产和销售。
3371,000066,飞腾信息技术有限公司,2022-12-31,0,上市公司的联营企业,天津市,28.04,,,中国长城,0,0,主要业务为国产高性能、低功耗集成电路芯片的设计与服务。
3372,000066,长城超云(北京)科技有限公司,2022-12-31,0,上市公司的联营企业,北京市,44,,,中国长城,0,0,主要业务为云计算服务器研发、生产、销售。
3377,000066,柏怡国际控股有限公司,2022-12-31,0,上市公司的子公司,中国香港,51,20,,中国长城,0,0,制造业
3379,000066,长城科技产业发展有限公司,2022-12-31,0,上市公司的子公司,广东深圳,100,,,中国长城,0,0,园区服务
3382,000066,长沙中电软件园有限公司,2022-12-31,0,上市公司的子公司,湖南长沙,70,,,中国长城,0,0,园区开发与服务
3383,000066,中电长城科技有限公司,2022-12-31,0,上市公司的子公司,湖南长沙,100,,,中国长城,0,0,公司运营管理平台。
3384,000066,中电长城圣非凡信息系统有限公司,,,,,,,,,,,主要从事水下与远程通信、信息系统集成相关系统和设备的设计、开发、生产和服务。
3385,000066,深圳中电长城信息安全系统有限公司,2022-12-31,0,上市公司的子公司,,,,,中国长城,0,0,主要业务为计算机及网络相关软硬件产品的研发、销售及服务等。
3386,000066,湖南长城计算机系统有限公司,2022-12-31,0,上市公司的子公司,,,,,中国长城,0,0,主要业务为电子计算机软件、硬件系统及网络系统的技术开发、生产及销售。
3400,000066,中国长城计算机(香港)控股有限公司,2022-12-31,0,上市公司的子公司,中国香港,100,,,中国长城,0,0,贸易与代理
3406,000066,湖南长城科技信息有限公司,2022-12-31,0,上市公司的子公司,湖南长沙,100,,,中国长城,0,0,主要业务为信息系统集成、计算机制造、通信系统设备制造、软件开发。
3410,000066,长城电源技术有限公司,2022-12-31,0,上市公司的子公司,山西太原,100,,,中国长城,0,0,制造业
3411,000066,山西长城计算机系统有限公司,2022-12-31,0,上市公司的子公司,山西太原,100,,,中国长城,0,0,制造业
3412,000066,海南长城系统科技有限公司,2022-12-31,1,上市公司的子公司,海南澄迈,100,,,中国长城,0,0,制造业
3413,000066,迈普通信技术股份有限公司,2022-12-31,0,上市公司的联营企业,,,,,中国长城,0,0,主要业务为网络设备的研发、生产及销售。
3417,000066,长沙湘计海盾科技有限公司,2022-12-31,0,上市公司的子公司,湖南长沙,100,,,中国长城,0,0,制造业
3419,000066,中电长城信息技术有限公司,2022-12-31,0,上市公司的子公司,北京,100,,,中国长城,0,0,制造业
3421,000068,玉溪市华控环境海绵城市建设有限公司,2022-12-31,0,上市公司的子公司,云南省玉溪市,51,,,华控赛格,0,0,海绵城市建设项目投资与管理
3422,000068,北京中环世纪工程设计有限责任公司,2022-12-31,0,上市公司的子公司,北京市,100,,,华控赛格,0,0,技术咨询规划
3423,000068,深圳市华控凯迪投资发展有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,100,,,华控赛格,0,0,贸易业务
3427,000068,内蒙古奥原新材料有限公司,2022-12-31,0,上市公司的子公司,内蒙古自治区包头市,76.19,,,华控赛格,0,0,石墨及碳素制品制造
3429,000068,深圳市晋建生态投资有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,100,,,华控赛格,0,0,资产管理等
3430,000068,北京清控人居环境研究院有限公司,2022-12-31,0,上市公司的子公司,北京市,79.54,,,华控赛格,0,0,技术咨询规划
3432,000068,遂宁市华控环境治理有限责任公司,2022-12-31,0,上市公司的子公司,四川省遂宁市,90,,,华控赛格,0,0,海绵城市建设项目投资与管理
3434,000068,黑龙江奥原新材料有限公司,2022-12-31,0,上市公司的子公司,黑龙江省七台河市,,76.19,,华控赛格,0,0,石墨及碳素制品制造
3435,000068,北京清控中创工程建设有限公司,2022-12-31,0,上市公司的子公司,北京市,,96.32,,华控赛格,0,0,施工承包
3436,000068,迁安市华控环境投资有限责任公司,2022-12-31,0,上市公司的子公司,河北省迁安市,52.8,,,华控赛格,0,0,海绵城市建设项目投资与管理
3438,000069,深圳华侨城服务集团有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,房地产业
3445,000069,深圳市华侨城高尔夫俱乐部有限公司,2022-12-31,0,上市公司的子公司,深圳,10,90,,华侨城A,0,0,娱乐业
3446,000069,华侨城(北京)投资发展有限公司,2022-12-31,0,上市公司的子公司,北京,100,,,华侨城A,0,0,房地产业
3448,000069,华侨城(西安)发展有限公司,2022-12-31,0,上市公司的子公司,西安,51,,,华侨城A,0,0,房地产业
3455,000069,深圳华侨城华腾投资有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,商务服务业
3458,000069,南京华侨城实业发展有限公司,2022-12-31,0,上市公司的子公司,南京,100,,,华侨城A,0,0,旅游业、房地产业
3464,000069,香港华侨城有限公司,2022-12-31,0,上市公司的子公司,香港,,100,,华侨城A,0,0,旅游综合及地产
3473,000069,深圳市华侨城旅游策划顾问有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,商务服务业
3475,000069,深圳东部华侨城有限公司,2022-12-31,0,上市公司的子公司,深圳,50,50,,华侨城A,0,0,旅游业、房地产业
3476,000069,华侨城(天津)投资有限公司,2022-12-31,0,上市公司的子公司,天津,100,,,华侨城A,0,0,租赁和商务服务业
3478,000069,无锡泓昇置业有限公司,,,,,,,,,,,房地产业
3481,000069,深圳华侨城国际旅行社有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,旅游业
3482,000069,华侨城(深圳)发展有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,商务服务业
3485,000069,华侨城(深圳)旅游发展集团有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,商务服务业
3495,000069,佛山华侨城文旅发展有限公司,,,,,,,,,,,公共设施管理业
3496,000069,佛山侨悦置业有限公司,,,,,,,,,,,房地产业
3497,000069,深圳市华侨城东岸置业有限公司,,,,,,,,,,,房地产业
3498,000069,深圳华侨城大酒店有限公司,2022-12-31,0,上市公司的子公司,深圳,93.24,6.76,,华侨城A,0,0,商务服务业
3499,000069,云南华侨城实业有限公司,2022-12-31,0,上市公司的子公司,云南,50,20,,华侨城A,0,0,旅游业、房地产业
3501,000069,深圳华侨城售电有限公司,2022-12-31,0,上市公司的子公司,深圳,71.83,28.17,,华侨城A,0,0,电力制造业
3503,000069,欢乐谷文化旅游发展有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,水利、环境和公共设施管理业
3504,000069,深圳华侨城花橙科技有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,景区管理
3507,000069,深圳市华侨城国际酒店管理有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,商务服务业
3508,000069,青岛华侨城实业有限公司,2022-12-31,0,上市公司的子公司,青岛,60,40,,华侨城A,0,0,旅游业、房地产业
3509,000069,武汉华侨城实业发展有限公司,2022-12-31,0,上市公司的子公司,武汉,66.06,33.94,,华侨城A,0,0,旅游综合及地产
3511,000069,江苏华侨城控股有限公司,2022-12-31,0,上市公司的子公司,泰州,100,,,华侨城A,0,0,房地产业
3512,000069,深圳华侨城商业管理有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,华侨城A,0,0,商务服务业
3514,000069,重庆华侨城实业发展有限公司,2022-12-31,0,上市公司的子公司,重庆,100,,,华侨城A,0,0,旅游业、房地产业
3515,000069,侨创投资有限公司,2022-12-31,0,上市公司的子公司,武汉,100,,,华侨城A,0,0,商务服务业
3516,000069,天津华侨城实业有限公司,2022-12-31,0,上市公司的子公司,天津,40,60,,华侨城A,0,0,旅游业、房地产业
3519,000069,成都天府华侨城实业发展有限公司,2022-12-31,0,上市公司的子公司,成都,24.2,75.8,,华侨城A,0,0,旅游业、房地产业
3522,000069,Oct Investments Ltd,,,,,,,,,,,投资
3524,000069,上海华侨城投资发展有限公司,2022-12-31,0,上市公司的子公司,上海,100,,,华侨城A,0,0,旅游业、房地产业
3525,000069,深圳华侨城低碳城城市发展有限公司,2022-12-31,0,上市公司的子公司,深圳,,51,,华侨城A,0,0,商务服务业
3526,000069,深圳东部华侨城都市投资发展有限公司,2022-12-31,0,上市公司的子公司,深圳,,51,,华侨城A,0,0,房地产业
3527,000069,深圳华侨城东部城市发展有限公司,2022-12-31,0,上市公司的子公司,深圳,,51,,华侨城A,0,0,房地产业
3528,000069,深圳市万霖投资有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,华侨城A,0,0,房地产业
3529,000069,深圳华侨城东部开发有限公司,2022-12-31,0,上市公司的子公司,深圳,,51,,华侨城A,0,0,建筑业
3530,000069,深圳东部华侨城置业有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,华侨城A,0,0,房地产业
3531,000069,深圳东部华侨城茶艺度假有限公司,2022-12-31,0,上市公司的子公司,深圳,,80,,华侨城A,0,0,商务服务业
3532,000069,深圳华侨城国际旅行社湖北有限公司,2022-12-31,0,上市公司的子公司,武汉,,100,,华侨城A,0,0,旅游业
3533,000069,宁波创东华远置业有限公司,2022-12-31,0,上市公司的子公司,宁波,,40,,华侨城A,0,0,房地产业
3534,000069,宁波欢乐海岸投资发展有限公司,2022-12-31,0,上市公司的子公司,宁波,,100,,华侨城A,0,0,房地产业
3535,000069,无锡华侨城实业发展有限公司,2022-12-31,0,上市公司的子公司,无锡,,100,,华侨城A,0,0,商务服务业
3536,000069,宁波欢乐海岸置业有限公司,2022-12-31,0,上市公司的子公司,宁波,,100,,华侨城A,0,0,房地产业
3537,000069,东莞上江房地产开发有限公司,2022-12-31,0,上市公司的子公司,东莞,,100,,华侨城A,0,0,房地产业
3538,000069,深圳市华纯商业管理有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,华侨城A,0,0,商务服务业
3539,000069,深圳世纪华锦商业管理有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,华侨城A,0,0,商务服务业
3540,000069,东莞市旗华房地产开发有限公司,2022-12-31,0,上市公司的子公司,湛江,,90,,华侨城A,0,0,房地产业
3541,000069,湛江华侨城欢乐海湾投资发展有限公司,2022-12-31,0,上市公司的子公司,湛江,,51,,华侨城A,0,0,房地产业
3542,000069,漳州华侨城置业有限公司,2022-12-31,0,上市公司的子公司,漳州,,70,,华侨城A,0,0,房地产业
3543,000069,广州华侨城置业发展有限公司,2022-12-31,0,上市公司的子公司,广州,,100,,华侨城A,0,0,房地产业
3544,000069,广州华侨城置业有限公司,2022-12-31,0,上市公司的子公司,广州,,68,,华侨城A,0,0,房地产业
3545,000069,海南华侨城实业有限公司,2022-12-31,0,上市公司的子公司,海口,,51,,华侨城A,0,0,房地产业
3546,000069,江门侨新置业有限公司,2022-12-31,0,上市公司的子公司,江门,,50,,华侨城A,0,0,房地产业
3547,000069,广州华侨城十亩国际投资有限公司,2022-12-31,0,上市公司的子公司,广州,,51,,华侨城A,0,0,商务服务业
3548,000069,宁波华侨城投资发展有限公司,2022-12-31,0,上市公司的子公司,宁波,100,,,华侨城A,0,0,旅游业、房地产业
3549,000069,深圳市华侨城福美投资有限公司,2022-12-31,0,上市公司的子公司,深圳,,51,,华侨城A,0,0,商务服务业
3550,000069,滁州康金健康产业发展有限公司,2022-12-31,0,上市公司的子公司,滁州,,51,,华侨城A,0,0,商务服务业
